trajectory_id,seed,arm,original_role,v2_role,anchor,n,noise_replica,ablation,fit_budget,representation,input_mode,rank_cap,actual_rank,k,alpha,prediction_key,prediction_file,contrast,contrast_axis_index,predicted_difference_norm,prediction_hash,joint_packet_hash,full_error_ss,full_truth_ss,delta_pX_error_ss,delta_pX_truth_ss,delta_pX_mae,delta_pX_q95,delta_v_error_ss,delta_v_truth_ss,delta_v_mae,delta_v_q95
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,fit_budget_2,2,per_prompt,actual_d,1,1,2,0.01,a40_nNone_r1_fit_budget_2,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.00664785234403045,b062e0f4dfbdbdf57272feb6971bd27bc97c24600ae1f77b69c58f45370c541b,c88d505288a8e0261c6ca2f4b0bcd8f3cb4d233b51f18a94535e8ea28bbac20e,0.0007858072047034358,0.0007652146162222785,2.796284959718186e-07,1.0741470647055604e-07,7.443958314914082e-05,0.00018725848401364596,3.172059486154828e-05,2.964969526306232e-05,0.000737016997007086,0.0021903746656111826
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,fit_budget_2,2,per_prompt,actual_d,1,1,2,0.01,a40_nNone_r1_fit_budget_2,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.0064045970914074594,ac05e92c9f597c52c5b06e865e8399f0c633f03b539cb7a48d73e0543a5ad8e5,c88d505288a8e0261c6ca2f4b0bcd8f3cb4d233b51f18a94535e8ea28bbac20e,0.00011528616601175922,0.00013547594486388136,1.8453551358179825e-07,4.423557321586465e-08,4.369294421099182e-05,0.00018725848401364596,3.7420662925094927e-06,2.605135678908439e-06,0.00019723259324276336,0.0008193632174353339
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,fit_budget_4,4,per_prompt,actual_d,1,1,6,0.01,a40_nNone_r1_fit_budget_4,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.009008953583743774,f39f83eb5df26504c92bf79ac0f77c08360c164a9e8bc741b0cf3c02d54e42f8,34eb1e3075ae8f765a2b896724888541ce08a44a0920904b37689a722b2086f8,0.0008177482027991026,0.0007652146162222785,6.620537951594307e-08,1.0741470647055604e-07,3.57345824425589e-05,8.285484998364903e-05,2.758371461119463e-05,2.964969526306232e-05,0.0006642223793042762,0.002083683380674896
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,fit_budget_4,4,per_prompt,actual_d,1,1,6,0.01,a40_nNone_r1_fit_budget_4,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.006101685358584742,cc71095ffe06484ba95a587c8a50c1412e0150c6861459483e3d0e48404f9cb3,34eb1e3075ae8f765a2b896724888541ce08a44a0920904b37689a722b2086f8,7.870688064720319e-05,0.00013547594486388136,2.668398117769139e-08,4.423557321586465e-08,1.652330842827024e-05,6.875425688437332e-05,2.1578265538058354e-06,2.605135678908439e-06,0.00014969494891793123,0.0006262289533946476
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,pooled,8,pooled,actual_d,1,1,11,0.01,a40_nNone_r1_pooled,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.010125525396999938,81a69a0bff618dd82225a4a4c38205235de066690748bed75e077e45693cb097,0563dd44097e6fa69e8a79f0b2ae86fa402a8a14579f844a3c21661b44dea7d0,0.0008270943721404498,0.0007652146162222785,7.492914237258728e-09,1.0741470647055604e-07,9.032625513906231e-06,2.1920959137527424e-05,2.495047500763637e-05,2.964969526306232e-05,0.000624489883593853,0.0019984629084508565
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,pooled,8,pooled,actual_d,1,1,11,0.01,a40_nNone_r1_pooled,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.006513157565947174,7131f160b3d4125decdcd9020408fd8ead4400d19899913b72b6f2e08ca20b88,0563dd44097e6fa69e8a79f0b2ae86fa402a8a14579f844a3c21661b44dea7d0,8.218041926951437e-05,0.00013547594486388136,1.2452643689421468e-09,4.423557321586465e-08,3.469508009584063e-06,1.645795816356666e-05,1.6840498774798046e-06,2.605135678908439e-06,0.0001322622802372334,0.0005576232019869126
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,six_group,8,six_group,actual_d,1,1,11,0.01,a40_nNone_r1_six_group,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.010535333364841751,071d6861ca4eaf2dd9c766ad4c72f27b765f0aad2fae86cccd0c0d037e518a89,f7a3c06f004c23b2b646b6d712f10ee1e6265b09d4ed160d150bdf7b1c301896,0.0008447174718049836,0.0007652146162222785,9.233089813519431e-09,1.0741470647055604e-07,1.08678227237466e-05,3.064913578204276e-05,2.509766230298931e-05,2.964969526306232e-05,0.0006269078785685829,0.001994425017999189
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,six_group,8,six_group,actual_d,1,1,11,0.01,a40_nNone_r1_six_group,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.006746959105255102,102317b19448b5db258ed4851d42f2521cebc8daed8c4ea317550e940f4ad5d9,f7a3c06f004c23b2b646b6d712f10ee1e6265b09d4ed160d150bdf7b1c301896,7.876475192548614e-05,0.00013547594486388136,2.1341816890826725e-09,4.423557321586465e-08,4.355690033778037e-06,1.8735709358837145e-05,1.7153845842716847e-06,2.605135678908439e-06,0.00013349334370045605,0.0005549708026344281
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,norm_only,8,per_prompt,norm_only,1,1,1,0.01,a40_nNone_r1_norm_only,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.004542354317758436,f624ee9e503b73e28f6497ebe2e04b5911946ac2d9475b2c740ee8a053cad239,2e3305de2999808ae5a041113afc2b16c407ad9ea164ebb3ca89c1d386de1215,0.0006892625912401823,0.0007652146162222785,2.4466800157963613e-08,1.0741470647055604e-07,1.7524012283848035e-05,7.800812563553662e-05,2.3804113729428325e-05,2.964969526306232e-05,0.0006167664574395882,0.0019390322652143976
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,norm_only,8,per_prompt,norm_only,1,1,1,0.01,a40_nNone_r1_norm_only,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.002013003474860107,9822b3dbfbda4058fc6f7c030534b4f527f0433ec34670bc422ea50f29ff646e,2e3305de2999808ae5a041113afc2b16c407ad9ea164ebb3ca89c1d386de1215,0.00011622110871461752,0.00013547594486388136,1.4807318831144556e-09,4.423557321586465e-08,3.4831551204433864e-06,2.040493078055329e-05,1.8480052887056253e-06,2.605135678908439e-06,0.00013860889246300784,0.0005778169878396222
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,sgd_proxy,8,per_prompt,sgd_proxy,1,1,11,0.01,a40_nNone_r1_sgd_proxy,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.012679964752059082,7b1e8ca3b163efda3dddf18fbc326e00e1e0220c4642e6fe819f52e0efa82603,afa17a1e6c785867e9b3cc451cf6b72687378be8a249cdf6cd20e87093699ed3,0.0007408887018950607,0.0007652146162222785,3.9963988950383766e-07,1.0741470647055604e-07,7.500007582667927e-05,0.0002952422736064053,1.6677645743204446e-05,2.964969526306232e-05,0.0005135602665871645,0.0016159667381866881
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,sgd_proxy,8,per_prompt,sgd_proxy,1,1,11,0.01,a40_nNone_r1_sgd_proxy,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.004742346667724898,c8cf94b199162797ac1c7d591116aec8d16edc22bad1f8a447bf9b0780da42d0,afa17a1e6c785867e9b3cc451cf6b72687378be8a249cdf6cd20e87093699ed3,7.828171374021647e-05,0.00013547594486388136,1.786641814524587e-08,4.423557321586465e-08,1.332886593995473e-05,6.552884157542575e-05,1.214776416720821e-06,2.605135678908439e-06,0.00011236034732642894,0.00047036723657418664
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,reference_nonzero,8,per_prompt,actual_d,2,2,11,0.01,a40_nNone_r2_reference_nonzero,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.011126883826255724,ad410fc3910830192ad8c0b31e41a24fbf75610e507431ec5b51369c272991b5,d0588f4a875842cf52dbfc521045f1a104d035c056f26365d6925d443a0b14d1,0.0008405440624112973,0.0007652146162222785,4.698486698692259e-08,1.0741470647055604e-07,2.8841199309482554e-05,7.6257793667723e-05,2.656766067812672e-05,2.964969526306232e-05,0.0006263765010277507,0.0020773340128747804
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,reference_nonzero,8,per_prompt,actual_d,2,2,11,0.01,a40_nNone_r2_reference_nonzero,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.007493426801081934,5738bc56c82520c90da7fc8639e8446a0a0f092ccbda53d2a512c6bf51f7fae1,d0588f4a875842cf52dbfc521045f1a104d035c056f26365d6925d443a0b14d1,5.6109730746663756e-05,0.00013547594486388136,1.2135368987452439e-08,4.423557321586465e-08,1.0964224696947149e-05,5.280364518105448e-05,1.2218394641924716e-06,2.605135678908439e-06,0.00011265742152251873,0.0004715334016848339
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,fit_budget_1,1,per_prompt,actual_d,2,1,1,0.01,a40_nNone_r2_fit_budget_1,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.004466006690785571,df872b79e71701c957a5ac8db5b48806208e79b5100817ff2ed92fc980bbc6c9,9f2515c1d1ae5bb92f75819271885623a70468ee13f5b0abb257fa1b71d0451b,0.0008552292189064875,0.0007652146162222785,3.8501214168615997e-07,1.0741470647055604e-07,8.128598127280236e-05,0.0002371196003433377,3.472551851714549e-05,2.964969526306232e-05,0.0007436585683095036,0.0023383421412338135
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,fit_budget_1,1,per_prompt,actual_d,2,1,1,0.01,a40_nNone_r2_fit_budget_1,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,9.556405744871656e-05,49ac20ddfb0a3603c56e976a6893dbc958c02e1110409cb79c418bb7488ba4ac,9f2515c1d1ae5bb92f75819271885623a70468ee13f5b0abb257fa1b71d0451b,0.00013645979936827138,0.00013547594486388136,4.733398774390419e-08,4.423557321586465e-08,2.2183571366649825e-05,9.096833111332336e-05,2.6373715863208455e-06,2.605135678908439e-06,0.0001655978267606946,0.0006913878625341258
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,fit_budget_2,2,per_prompt,actual_d,2,2,2,0.01,a40_nNone_r2_fit_budget_2,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.007245437396411143,6a0b90898c95ea9535f3fadda04e1e9f3ea6f89d6ec34687523e9e19bf977178,a5912d9b4e5bdd3d224f4d1b0d3d9f3dc16dca7b2682a0d65abdc1da8770d560,0.0008317748471999397,0.0007652146162222785,3.785122373598936e-07,1.0741470647055604e-07,8.053004983231948e-05,0.0002346420563885099,3.478089040144496e-05,2.964969526306232e-05,0.0007453229380438324,0.0023390975897037915
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,fit_budget_2,2,per_prompt,actual_d,2,2,2,0.01,a40_nNone_r2_fit_budget_2,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.005539317707075347,a34b187a28bf10898382de46d1c824fcf64ee2de088ad95381fdf1fc8221b2ab,a5912d9b4e5bdd3d224f4d1b0d3d9f3dc16dca7b2682a0d65abdc1da8770d560,8.247710022738378e-05,0.00013547594486388136,4.646510791766413e-08,4.423557321586465e-08,2.1915443271097545e-05,8.891979262672429e-05,2.689060191723684e-06,2.605135678908439e-06,0.0001672293942505562,0.0006901076001756564
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,fit_budget_4,4,per_prompt,actual_d,2,2,6,0.01,a40_nNone_r2_fit_budget_4,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.008935724899504949,52927cee932273bf96064755bc8c9672b2a133801c1e2006fde7e88d22c59fdb,06d4185738e7e3fce2e82833942720bf63bd80952a13dfb318ebc8bfcea84d89,0.000792578027456617,0.0007652146162222785,3.644052219610608e-08,1.0741470647055604e-07,2.1662025176812187e-05,7.580171364611272e-05,2.6590626538445143e-05,2.964969526306232e-05,0.0006311774075291822,0.002075848957981756
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,fit_budget_4,4,per_prompt,actual_d,2,2,6,0.01,a40_nNone_r2_fit_budget_4,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.006272156875416171,82b9da82ff5c70b8b3fd593ef631b68ab1f391174699cdb24adc6a8594d823bc,06d4185738e7e3fce2e82833942720bf63bd80952a13dfb318ebc8bfcea84d89,6.391091806157803e-05,0.00013547594486388136,1.8873665820276707e-09,4.423557321586465e-08,3.902779242115033e-06,2.216841366262692e-05,1.3545586937996564e-06,2.605135678908439e-06,0.00011857259465263593,0.0004991867087173546
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,pooled,8,pooled,actual_d,2,2,11,0.01,a40_nNone_r2_pooled,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.009986902414451384,e903305d3eedcc1e244546cd7fca6fcd231a80b56d2bbc1780c8197be3c52bf8,be8b4731577c8dedaaedf4cc737a3680a1fc075125f2107a0d2e0d36f2c0099b,0.0007191407135946539,0.0007652146162222785,1.7978389108353134e-07,1.0741470647055604e-07,4.361617979280081e-05,0.00018735369366934635,1.8972393780741942e-05,2.964969526306232e-05,0.0005525117889894448,0.0017337422025318233
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,pooled,8,pooled,actual_d,2,2,11,0.01,a40_nNone_r2_pooled,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.006050180474462874,01bd2a96b39d949bcd2eb6b278adee1693fc88c1a9aeb729decab91e702fd85e,be8b4731577c8dedaaedf4cc737a3680a1fc075125f2107a0d2e0d36f2c0099b,8.039769448553398e-05,0.00013547594486388136,1.5585127135410767e-10,4.423557321586465e-08,1.0011861615992698e-06,4.168170135364628e-06,1.5400425921348652e-06,2.605135678908439e-06,0.0001264643621125836,0.0005344315294883135
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,six_group,8,six_group,actual_d,2,2,11,0.01,a40_nNone_r2_six_group,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.00993177881420372,9b6c4f34b1f2a15fa685e682193ac536e051e4c9d62f7c4ebaeff435fc6e392e,252f1f18f98e28ff3b2f49c8431b8ff26ff090df05f251a5d50b69580dd95f8b,0.0008102414817385237,0.0007652146162222785,1.6432652760330877e-08,1.0741470647055604e-07,1.5866529150640307e-05,5.285210008303805e-05,2.418818156947195e-05,2.964969526306232e-05,0.000602123911118163,0.0019745419213191805
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,six_group,8,six_group,actual_d,2,2,11,0.01,a40_nNone_r2_six_group,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.006463382087364723,19e5868a111301ffe81e349f54fd28c7e6fe5c56d76577e10a773ba914fd6cad,252f1f18f98e28ff3b2f49c8431b8ff26ff090df05f251a5d50b69580dd95f8b,6.91331998709321e-05,0.00013547594486388136,1.0347672760070137e-08,4.423557321586465e-08,1.0100930916108839e-05,4.8664557745080454e-05,1.2346870792323467e-06,2.605135678908439e-06,0.00011325159223150658,0.0004723835790403557
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,norm_only,8,per_prompt,norm_only,2,1,1,0.01,a40_nNone_r2_norm_only,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.004542354317758436,f624ee9e503b73e28f6497ebe2e04b5911946ac2d9475b2c740ee8a053cad239,2e3305de2999808ae5a041113afc2b16c407ad9ea164ebb3ca89c1d386de1215,0.0006892625912401823,0.0007652146162222785,2.4466800157963613e-08,1.0741470647055604e-07,1.7524012283848035e-05,7.800812563553662e-05,2.3804113729428325e-05,2.964969526306232e-05,0.0006167664574395882,0.0019390322652143976
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,norm_only,8,per_prompt,norm_only,2,1,1,0.01,a40_nNone_r2_norm_only,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.002013003474860107,9822b3dbfbda4058fc6f7c030534b4f527f0433ec34670bc422ea50f29ff646e,2e3305de2999808ae5a041113afc2b16c407ad9ea164ebb3ca89c1d386de1215,0.00011622110871461752,0.00013547594486388136,1.4807318831144556e-09,4.423557321586465e-08,3.4831551204433864e-06,2.040493078055329e-05,1.8480052887056253e-06,2.605135678908439e-06,0.00013860889246300784,0.0005778169878396222
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,sgd_proxy,8,per_prompt,sgd_proxy,2,2,11,0.01,a40_nNone_r2_sgd_proxy,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.016515034561926642,01ae53ae20eb9375e73e2c014c50aec529d563d7e055065de970c8ad77a7dc99,9a40edd8744f7d613a61804a7b2e6377fd6b521d3bfe09ccc8ca6c7d3e9e7e35,0.0006178755897668945,0.0007652146162222785,1.1151537508398769e-06,1.0741470647055604e-07,0.00012589653847756868,0.0004834315730033289,1.3857273093602136e-05,2.964969526306232e-05,0.0005044940315990276,0.001418011769002371
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,sgd_proxy,8,per_prompt,sgd_proxy,2,2,11,0.01,a40_nNone_r2_sgd_proxy,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.008173722235973105,fb86006d8199f5b6bcc0e842b884ed9dfbc0cba95c92e544e7728ad52bd50239,9a40edd8744f7d613a61804a7b2e6377fd6b521d3bfe09ccc8ca6c7d3e9e7e35,7.755755041013074e-05,0.00013547594486388136,4.656000115223044e-08,4.423557321586465e-08,2.1918548035589717e-05,9.3562640621906e-05,2.4740881552994194e-06,2.605135678908439e-06,0.00016035149393197408,0.0006651674704578601
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,reference_nonzero,8,per_prompt,actual_d,FULL,11,11,0.01,a40_nNone_rFULL_reference_nonzero,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.011914426659427215,a5b4e066ed60d147cfd5263d2e976e5eb681916e0e3d3076c4268aa0e08f464c,969711cb4dc96befbefd1fa2e896254ca3296cf2bea8553c20698a34fcaa5a81,0.0006489759118130558,0.0007652146162222785,1.3172742741641737e-07,1.0741470647055604e-07,4.827218589133404e-05,0.0001391819916844277,1.889914248851274e-05,2.964969526306232e-05,0.000552001555851469,0.0017356576689569652
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,reference_nonzero,8,per_prompt,actual_d,FULL,11,11,0.01,a40_nNone_rFULL_reference_nonzero,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.007046375592284876,d25c4186c0557894794b475215febe154951bc75004ebe3eea2a08a71295b79e,969711cb4dc96befbefd1fa2e896254ca3296cf2bea8553c20698a34fcaa5a81,4.783872574328101e-05,0.00013547594486388136,2.3285081198295673e-08,4.423557321586465e-08,1.5443433687862763e-05,6.631827935049865e-05,1.5537695346343954e-06,2.605135678908439e-06,0.00012713346173094642,0.0005207440297173255
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,fit_budget_1,1,per_prompt,actual_d,FULL,1,1,0.01,a40_nNone_rFULL_fit_budget_1,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.004466006690785571,df872b79e71701c957a5ac8db5b48806208e79b5100817ff2ed92fc980bbc6c9,9f2515c1d1ae5bb92f75819271885623a70468ee13f5b0abb257fa1b71d0451b,0.0008552292189064875,0.0007652146162222785,3.8501214168615997e-07,1.0741470647055604e-07,8.128598127280236e-05,0.0002371196003433377,3.472551851714549e-05,2.964969526306232e-05,0.0007436585683095036,0.0023383421412338135
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,fit_budget_1,1,per_prompt,actual_d,FULL,1,1,0.01,a40_nNone_rFULL_fit_budget_1,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,9.556405744871656e-05,49ac20ddfb0a3603c56e976a6893dbc958c02e1110409cb79c418bb7488ba4ac,9f2515c1d1ae5bb92f75819271885623a70468ee13f5b0abb257fa1b71d0451b,0.00013645979936827138,0.00013547594486388136,4.733398774390419e-08,4.423557321586465e-08,2.2183571366649825e-05,9.096833111332336e-05,2.6373715863208455e-06,2.605135678908439e-06,0.0001655978267606946,0.0006913878625341258
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,fit_budget_2,2,per_prompt,actual_d,FULL,2,2,0.01,a40_nNone_rFULL_fit_budget_2,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.007245437396411143,6a0b90898c95ea9535f3fadda04e1e9f3ea6f89d6ec34687523e9e19bf977178,a5912d9b4e5bdd3d224f4d1b0d3d9f3dc16dca7b2682a0d65abdc1da8770d560,0.0008317748471999397,0.0007652146162222785,3.785122373598936e-07,1.0741470647055604e-07,8.053004983231948e-05,0.0002346420563885099,3.478089040144496e-05,2.964969526306232e-05,0.0007453229380438324,0.0023390975897037915
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,fit_budget_2,2,per_prompt,actual_d,FULL,2,2,0.01,a40_nNone_rFULL_fit_budget_2,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.005539317707075347,a34b187a28bf10898382de46d1c824fcf64ee2de088ad95381fdf1fc8221b2ab,a5912d9b4e5bdd3d224f4d1b0d3d9f3dc16dca7b2682a0d65abdc1da8770d560,8.247710022738378e-05,0.00013547594486388136,4.646510791766413e-08,4.423557321586465e-08,2.1915443271097545e-05,8.891979262672429e-05,2.689060191723684e-06,2.605135678908439e-06,0.0001672293942505562,0.0006901076001756564
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,fit_budget_4,4,per_prompt,actual_d,FULL,6,6,0.01,a40_nNone_rFULL_fit_budget_4,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.009915082852073594,3f0668a865f23142192b5383b443e79aa055cc27d41835672fbfb573d8a0aca8,f0685e283e3e02d12438bafbf0e5cd7af61c8182850948106afb67d241532ab7,0.0006293537559514467,0.0007652146162222785,9.504479319002638e-08,1.0741470647055604e-07,4.045424948054469e-05,0.00011859157668331166,2.0767689583917688e-05,2.964969526306232e-05,0.0005774386711433591,0.0018256941386121236
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,fit_budget_4,4,per_prompt,actual_d,FULL,6,6,0.01,a40_nNone_rFULL_fit_budget_4,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.006280689055785119,9d73b246685ee92698257dfedb1eff575fe7d2df5bcbabf1a2944a8e5d834bac,f0685e283e3e02d12438bafbf0e5cd7af61c8182850948106afb67d241532ab7,5.128356768966633e-05,0.00013547594486388136,1.756531018261827e-08,4.423557321586465e-08,1.3345039974321605e-05,6.0042065817751936e-05,1.6629556918598347e-06,2.605135678908439e-06,0.00013152321857486687,0.0005429785768409577
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,pooled,8,pooled,actual_d,FULL,3,11,0.01,a40_nNone_rFULL_pooled,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.009477987547942603,368b1163d52ce94278a190a9c97b27f6476b9dbb938994761062f212b16d6ef7,fedf7a21259373f3c98433b357e5f17adb956e66970ea3a8f367cf07a566cbc6,0.0006593711083203168,0.0007652146162222785,1.3070877436489368e-07,1.0741470647055604e-07,4.807228081086604e-05,0.0001307155302716418,1.8687515430131863e-05,2.964969526306232e-05,0.0005490899048179717,0.00171962621561111
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,pooled,8,pooled,actual_d,FULL,3,11,0.01,a40_nNone_rFULL_pooled,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.0055681235433796454,eadaac7700b4873749d3a5c3fd38e4737bc037c5b5539e97b4130178f5f4ffa6,fedf7a21259373f3c98433b357e5f17adb956e66970ea3a8f367cf07a566cbc6,7.915744786342708e-05,0.00013547594486388136,2.2781019901719118e-08,4.423557321586465e-08,1.5374273076419843e-05,6.407701843090978e-05,1.5426445104633789e-06,2.605135678908439e-06,0.00012657147467128876,0.000534859979723134
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,six_group,8,six_group,actual_d,FULL,11,11,0.01,a40_nNone_rFULL_six_group,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.010018909464688494,91b5c99271abc3dcf5d38bbcc60584649880bc0c5d5298168fd24515e79abad9,dd1fc52f631840351a9b2e0ea9f9b1ff5779d0037d732781b3a000711a25acca,0.0006745983265981589,0.0007652146162222785,1.3172742741641374e-07,1.0741470647055604e-07,4.8272185891333144e-05,0.00013918199168442638,1.8899142488512678e-05,2.964969526306232e-05,0.0005520015558514675,0.0017356576689569634
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,six_group,8,six_group,actual_d,FULL,11,11,0.01,a40_nNone_rFULL_six_group,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.005981723383399501,b2e9318cc7d759c038bd80b2fca0829430743b2adf2e5569b8930352147e0bfe,dd1fc52f631840351a9b2e0ea9f9b1ff5779d0037d732781b3a000711a25acca,6.866416473230052e-05,0.00013547594486388136,2.328508119829375e-08,4.423557321586465e-08,1.544343368786211e-05,6.631827935049584e-05,1.5537695346343689e-06,2.605135678908439e-06,0.00012713346173094534,0.0005207440297173207
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,norm_only,8,per_prompt,norm_only,FULL,1,1,0.01,a40_nNone_rFULL_norm_only,predictions/seed258_X_BASE.npz,joint_1_minus_joint_0,0,0.004542354317758436,f624ee9e503b73e28f6497ebe2e04b5911946ac2d9475b2c740ee8a053cad239,2e3305de2999808ae5a041113afc2b16c407ad9ea164ebb3ca89c1d386de1215,0.0006892625912401823,0.0007652146162222785,2.4466800157963613e-08,1.0741470647055604e-07,1.7524012283848035e-05,7.800812563553662e-05,2.3804113729428325e-05,2.964969526306232e-05,0.0006167664574395882,0.0019390322652143976
seed258_X_BASE,258,X_BASE,interval_calibration,legacy_diagnostic,40,exact,,norm_only,8,per_prompt,norm_only,FULL,1,1,0.01,a40_nNone_rFULL_norm_only,predictions/seed258_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.002013003474860107,9822b3dbfbda4058fc6f7c030534b4f527f0433ec34670bc422ea50f29ff646e,2e3305de2999808ae5a041113afc2b16c407ad9ea164ebb3ca89c1d386de1215,0.00011622110871461752,0.00013547594486388136,1.4807318831144556e-09,4.423557321586465e-08,3.4831551204433864e-06,2.040493078055329e-05,1.8480052887056253e-06,2.605135678908439e-06,0.00013860889246300784,0.0005778169878396222
